Area,Age,value
Hämeenkyrö,98,5.0
Hämeenkyrö,99,0.0
Hämeenkyrö,100 -,3.0
Hämeenlinna,Total,68614.0
Hämeenlinna,0,433.0
Hämeenlinna,1,458.0
Hämeenlinna,2,492.0
Hämeenlinna,3,525.0
Hämeenlinna,4,563.0
Hämeenlinna,5,580.0
Hämeenlinna,6,573.0
Hämeenlinna,7,557.0
Hämeenlinna,8,641.0
Hämeenlinna,9,643.0
Hämeenlinna,10,664.0
Hämeenlinna,11,734.0
Hämeenlinna,12,765.0
Hämeenlinna,13,727.0
Hämeenlinna,14,759.0
Hämeenlinna,15,730.0
Hämeenlinna,16,775.0
Hämeenlinna,17,775.0
Hämeenlinna,18,809.0
Hämeenlinna,19,790.0
Hämeenlinna,20,705.0
Hämeenlinna,21,778.0
Hämeenlinna,22,654.0
Hämeenlinna,23,690.0
Hämeenlinna,24,678.0
Hämeenlinna,25,635.0
Hämeenlinna,26,729.0
Hämeenlinna,27,691.0
Hämeenlinna,28,713.0
Hämeenlinna,29,758.0
Hämeenlinna,30,792.0
Hämeenlinna,31,779.0
Hämeenlinna,32,823.0
Hämeenlinna,33,774.0
Hämeenlinna,34,847.0
Hämeenlinna,35,826.0
Hämeenlinna,36,790.0
Hämeenlinna,37,889.0
Hämeenlinna,38,809.0
Hämeenlinna,39,865.0
Hämeenlinna,40,871.0
Hämeenlinna,41,901.0
Hämeenlinna,42,893.0
Hämeenlinna,43,831.0
Hämeenlinna,44,812.0
Hämeenlinna,45,844.0
Hämeenlinna,46,848.0
Hämeenlinna,47,841.0
Hämeenlinna,48,830.0
Hämeenlinna,49,828.0
Hämeenlinna,50,833.0
Hämeenlinna,51,799.0
Hämeenlinna,52,720.0
Hämeenlinna,53,735.0
Hämeenlinna,54,780.0
Hämeenlinna,55,759.0
Hämeenlinna,56,853.0
Hämeenlinna,57,820.0
Hämeenlinna,58,947.0
Hämeenlinna,59,902.0
Hämeenlinna,60,899.0
Hämeenlinna,61,940.0
Hämeenlinna,62,987.0
Hämeenlinna,63,928.0
Hämeenlinna,64,976.0
Hämeenlinna,65,937.0
Hämeenlinna,66,898.0
Hämeenlinna,67,864.0
Hämeenlinna,68,917.0
Hämeenlinna,69,929.0
Hämeenlinna,70,932.0
Hämeenlinna,71,909.0
Hämeenlinna,72,923.0
Hämeenlinna,73,915.0
Hämeenlinna,74,893.0
Hämeenlinna,75,952.0
Hämeenlinna,76,899.0
Hämeenlinna,77,957.0
Hämeenlinna,78,898.0
Hämeenlinna,79,848.0
Hämeenlinna,80,748.0
Hämeenlinna,81,556.0
Hämeenlinna,82,526.0
Hämeenlinna,83,395.0
Hämeenlinna,84,577.0
Hämeenlinna,85,369.0
Hämeenlinna,86,370.0
Hämeenlinna,87,360.0
Hämeenlinna,88,286.0
Hämeenlinna,89,239.0
Hämeenlinna,90,184.0
Hämeenlinna,91,148.0
Hämeenlinna,92,142.0
Hämeenlinna,93,112.0
Hämeenlinna,94,91.0
Hämeenlinna,95,88.0
Hämeenlinna,96,53.0
Hämeenlinna,97,36.0
Hämeenlinna,98,24.0
Hämeenlinna,99,23.0
Hämeenlinna,100 -,21.0
Ii,Total,9755.0
Ii,0,98.0
Ii,1,99.0
Ii,2,97.0
Ii,3,106.0
Ii,4,118.0
Ii,5,134.0
Ii,6,127.0
Ii,7,130.0
Ii,8,133.0
Ii,9,148.0
Ii,10,132.0
Ii,11,172.0
Ii,12,157.0
Ii,13,161.0
Ii,14,152.0
Ii,15,151.0
Ii,16,156.0
Ii,17,160.0
Ii,18,131.0
Ii,19,110.0
Ii,20,85.0
Ii,21,60.0
Ii,22,54.0
Ii,23,69.0
Ii,24,70.0
Ii,25,69.0
Ii,26,92.0
Ii,27,87.0
Ii,28,93.0
Ii,29,91.0
Ii,30,119.0
Ii,31,105.0
Ii,32,93.0
Ii,33,107.0
Ii,34,96.0
Ii,35,108.0
Ii,36,123.0
Ii,37,107.0
Ii,38,98.0
Ii,39,126.0
Ii,40,125.0
Ii,41,125.0
Ii,42,109.0
Ii,43,130.0
Ii,44,130.0
Ii,45,111.0
Ii,46,102.0
Ii,47,123.0
Ii,48,112.0
Ii,49,118.0
Ii,50,105.0
Ii,51,107.0
Ii,52,95.0
Ii,53,94.0
Ii,54,109.0
Ii,55,105.0
Ii,56,106.0
Ii,57,100.0
Ii,58,120.0
Ii,59,119.0
Ii,60,110.0
Ii,61,138.0
Ii,62,131.0
Ii,63,147.0
Ii,64,151.0
Ii,65,153.0
Ii,66,127.0
Ii,67,121.0
Ii,68,122.0
Ii,69,128.0
Ii,70,123.0
Ii,71,112.0
Ii,72,105.0
Ii,73,129.0
Ii,74,116.0
Ii,75,111.0
Ii,76,115.0
Ii,77,84.0
Ii,78,95.0
Ii,79,86.0
Ii,80,72.0
Ii,81,56.0
Ii,82,52.0
Ii,83,47.0
Ii,84,57.0
Ii,85,32.0
Ii,86,58.0
Ii,87,35.0
Ii,88,30.0
Ii,89,25.0
Ii,90,30.0
Ii,91,26.0
Ii,92,13.0
Ii,93,19.0
Ii,94,6.0
Ii,95,10.0
Ii,96,6.0
Ii,97,2.0
Ii,98,2.0
Ii,99,0.0
Ii,100 -,4.0
Iisalmi,Total,20205.0
Iisalmi,0,118.0
Iisalmi,1,128.0
Iisalmi,2,121.0
Iisalmi,3,140.0
Iisalmi,4,156.0
Iisalmi,5,139.0
Iisalmi,6,161.0
Iisalmi,7,163.0
Iisalmi,8,206.0
Iisalmi,9,212.0
Iisalmi,10,209.0
Iisalmi,11,228.0
Iisalmi,12,246.0
Iisalmi,13,207.0
Iisalmi,14,246.0
Iisalmi,15,240.0
Iisalmi,16,269.0
Iisalmi,17,244.0
Iisalmi,18,268.0
Iisalmi,19,241.0
Iisalmi,20,196.0
Iisalmi,21,217.0
Iisalmi,22,149.0
Iisalmi,23,177.0
Iisalmi,24,168.0
Iisalmi,25,168.0
Iisalmi,26,174.0
Iisalmi,27,157.0
Iisalmi,28,179.0
Iisalmi,29,190.0
Iisalmi,30,216.0
Iisalmi,31,174.0
Iisalmi,32,183.0
Iisalmi,33,230.0
Iisalmi,34,223.0
Iisalmi,35,222.0
Iisalmi,36,234.0
Iisalmi,37,242.0
Iisalmi,38,210.0
Iisalmi,39,238.0
Iisalmi,40,245.0
Iisalmi,41,253.0
Iisalmi,42,299.0
Iisalmi,43,249.0
Iisalmi,44,262.0
Iisalmi,45,233.0
Iisalmi,46,223.0
Iisalmi,47,215.0
Iisalmi,48,220.0
Iisalmi,49,257.0
Iisalmi,50,224.0
Iisalmi,51,202.0
Iisalmi,52,201.0
Iisalmi,53,230.0
Iisalmi,54,206.0
Iisalmi,55,209.0
Iisalmi,56,213.0
Iisalmi,57,264.0
Iisalmi,58,271.0
Iisalmi,59,246.0
Iisalmi,60,253.0
Iisalmi,61,285.0
Iisalmi,62,288.0
Iisalmi,63,285.0
Iisalmi,64,315.0
Iisalmi,65,313.0
Iisalmi,66,334.0
Iisalmi,67,322.0
Iisalmi,68,326.0
Iisalmi,69,353.0
Iisalmi,70,352.0
Iisalmi,71,320.0
Iisalmi,72,317.0
Iisalmi,73,335.0
Iisalmi,74,324.0
Iisalmi,75,273.0
Iisalmi,76,301.0
Iisalmi,77,291.0
Iisalmi,78,288.0
Iisalmi,79,241.0
Iisalmi,80,236.0
Iisalmi,81,156.0
Iisalmi,82,149.0
Iisalmi,83,108.0
Iisalmi,84,135.0
Iisalmi,85,98.0
Iisalmi,86,104.0
Iisalmi,87,100.0
Iisalmi,88,71.0
Iisalmi,89,61.0
Iisalmi,90,71.0
Iisalmi,91,39.0
Iisalmi,92,32.0
Iisalmi,93,33.0
Iisalmi,94,27.0
Iisalmi,95,21.0
Iisalmi,96,13.0
Iisalmi,97,8.0
Iisalmi,98,9.0
Iisalmi,99,4.0
Iisalmi,100 -,3.0
Iitti,Total,6329.0
Iitti,0,33.0
Iitti,1,39.0
Iitti,2,41.0
Iitti,3,50.0
Iitti,4,60.0
Iitti,5,49.0
Iitti,6,41.0
Iitti,7,57.0
Iitti,8,54.0
Iitti,9,58.0
Iitti,10,65.0
Iitti,11,64.0
Iitti,12,72.0
Iitti,13,66.0
Iitti,14,59.0
Iitti,15,64.0
Iitti,16,63.0
Iitti,17,53.0
Iitti,18,63.0
Iitti,19,52.0
Iitti,20,41.0
Iitti,21,52.0
Iitti,22,28.0
Iitti,23,38.0
Iitti,24,31.0
Iitti,25,50.0
Iitti,26,46.0
Iitti,27,35.0
Iitti,28,39.0
Iitti,29,55.0
Iitti,30,54.0
Iitti,31,52.0
Iitti,32,52.0
Iitti,33,66.0
Iitti,34,58.0
Iitti,35,62.0
Iitti,36,55.0
Iitti,37,64.0
Iitti,38,68.0
Iitti,39,65.0
Iitti,40,65.0
Iitti,41,83.0
Iitti,42,68.0
Iitti,43,69.0
Iitti,44,78.0
Iitti,45,58.0
Iitti,46,71.0
Iitti,47,60.0
Iitti,48,74.0
Iitti,49,65.0
Iitti,50,72.0
Iitti,51,88.0
Iitti,52,55.0
Iitti,53,69.0
Iitti,54,71.0
Iitti,55,82.0
Iitti,56,73.0
Iitti,57,92.0
Iitti,58,98.0
Iitti,59,93.0
Iitti,60,106.0
Iitti,61,112.0
Iitti,62,116.0
Iitti,63,92.0
Iitti,64,107.0
Iitti,65,107.0
Iitti,66,108.0
Iitti,67,121.0
Iitti,68,107.0
Iitti,69,108.0
Iitti,70,134.0
Iitti,71,110.0
Iitti,72,111.0
Iitti,73,105.0
Iitti,74,99.0
Iitti,75,114.0
Iitti,76,104.0
Iitti,77,84.0
Iitti,78,97.0
Iitti,79,104.0
Iitti,80,84.0
Iitti,81,56.0
Iitti,82,56.0
Iitti,83,48.0
Iitti,84,61.0
Iitti,85,46.0
Iitti,86,38.0
Iitti,87,31.0
Iitti,88,29.0
Iitti,89,37.0
Iitti,90,21.0
Iitti,91,16.0
Iitti,92,15.0
Iitti,93,12.0
Iitti,94,13.0
Iitti,95,9.0
Iitti,96,3.0
Iitti,97,2.0
Iitti,98,2.0
Iitti,99,2.0
Iitti,100 -,4.0
Ikaalinen,Total,6704.0
Ikaalinen,0,30.0
Ikaalinen,1,28.0
Ikaalinen,2,28.0
Ikaalinen,3,36.0
Ikaalinen,4,51.0
Ikaalinen,5,38.0
Ikaalinen,6,45.0
Ikaalinen,7,52.0
Ikaalinen,8,76.0
Ikaalinen,9,67.0
Ikaalinen,10,74.0
Ikaalinen,11,67.0
Ikaalinen,12,75.0
Ikaalinen,13,78.0
Ikaalinen,14,78.0
Ikaalinen,15,85.0
Ikaalinen,16,74.0
Ikaalinen,17,86.0
Ikaalinen,18,79.0
Ikaalinen,19,70.0
Ikaalinen,20,71.0
Ikaalinen,21,45.0
Ikaalinen,22,56.0
Ikaalinen,23,46.0
Ikaalinen,24,38.0
Ikaalinen,25,50.0
Ikaalinen,26,43.0
Ikaalinen,27,42.0
Ikaalinen,28,48.0
Ikaalinen,29,58.0
Ikaalinen,30,50.0
Ikaalinen,31,55.0
Ikaalinen,32,44.0
Ikaalinen,33,62.0
Ikaalinen,34,69.0
Ikaalinen,35,70.0
Ikaalinen,36,60.0
Ikaalinen,37,63.0
Ikaalinen,38,57.0
Ikaalinen,39,66.0
Ikaalinen,40,69.0
Ikaalinen,41,74.0
Ikaalinen,42,83.0
Ikaalinen,43,66.0
Ikaalinen,44,88.0
Ikaalinen,45,86.0
Ikaalinen,46,70.0
Ikaalinen,47,89.0
Ikaalinen,48,55.0
Ikaalinen,49,85.0
Ikaalinen,50,92.0
Ikaalinen,51,73.0
Ikaalinen,52,74.0
Ikaalinen,53,67.0
Ikaalinen,54,73.0
Ikaalinen,55,83.0
Ikaalinen,56,93.0
Ikaalinen,57,82.0
Ikaalinen,58,106.0
Ikaalinen,59,132.0
Ikaalinen,60,93.0
Ikaalinen,61,111.0
Ikaalinen,62,90.0
Ikaalinen,63,91.0
Ikaalinen,64,109.0
Ikaalinen,65,86.0
Ikaalinen,66,81.0
Ikaalinen,67,105.0
Ikaalinen,68,112.0
Ikaalinen,69,110.0
Ikaalinen,70,112.0
Ikaalinen,71,102.0
Ikaalinen,72,118.0
Ikaalinen,73,127.0
Ikaalinen,74,114.0
Ikaalinen,75,122.0
Ikaalinen,76,122.0
Ikaalinen,77,141.0
Ikaalinen,78,100.0
Ikaalinen,79,87.0
Ikaalinen,80,87.0
Ikaalinen,81,77.0
Ikaalinen,82,64.0
Ikaalinen,83,46.0
Ikaalinen,84,64.0
Ikaalinen,85,38.0
Ikaalinen,86,50.0
Ikaalinen,87,40.0
Ikaalinen,88,40.0
Ikaalinen,89,23.0
Ikaalinen,90,21.0
Ikaalinen,91,15.0
Ikaalinen,92,13.0
Ikaalinen,93,8.0
Ikaalinen,94,13.0
Ikaalinen,95,5.0
Ikaalinen,96,8.0
Ikaalinen,97,1.0
Ikaalinen,98,5.0
Ikaalinen,99,0.0
Ikaalinen,100 -,3.0
Ilmajoki,Total,12405.0
Ilmajoki,0,150.0
Ilmajoki,1,139.0
Ilmajoki,2,127.0
Ilmajoki,3,144.0
Ilmajoki,4,155.0
Ilmajoki,5,138.0
Ilmajoki,6,158.0
Ilmajoki,7,150.0
Ilmajoki,8,145.0
Ilmajoki,9,164.0
Ilmajoki,10,160.0
Ilmajoki,11,156.0
Ilmajoki,12,163.0
Ilmajoki,13,192.0
Ilmajoki,14,154.0
Ilmajoki,15,171.0
Ilmajoki,16,178.0
Ilmajoki,17,173.0
Ilmajoki,18,147.0
Ilmajoki,19,143.0
Ilmajoki,20,95.0
Ilmajoki,21,93.0
Ilmajoki,22,103.0
Ilmajoki,23,101.0
Ilmajoki,24,95.0
Ilmajoki,25,102.0
Ilmajoki,26,126.0
Ilmajoki,27,117.0
Ilmajoki,28,125.0
Ilmajoki,29,149.0
Ilmajoki,30,129.0
Ilmajoki,31,165.0
Ilmajoki,32,172.0
Ilmajoki,33,143.0
Ilmajoki,34,174.0
Ilmajoki,35,165.0
Ilmajoki,36,148.0
Ilmajoki,37,152.0
Ilmajoki,38,138.0
Ilmajoki,39,158.0
Ilmajoki,40,165.0
Ilmajoki,41,166.0
Ilmajoki,42,167.0
Ilmajoki,43,169.0
Ilmajoki,44,193.0
Ilmajoki,45,152.0
Ilmajoki,46,173.0
Ilmajoki,47,160.0
Ilmajoki,48,169.0
Ilmajoki,49,149.0
Ilmajoki,50,160.0
Ilmajoki,51,137.0
Ilmajoki,52,135.0
Ilmajoki,53,113.0
Ilmajoki,54,137.0
Ilmajoki,55,136.0
Ilmajoki,56,159.0
Ilmajoki,57,133.0
Ilmajoki,58,135.0
Ilmajoki,59,126.0
Ilmajoki,60,132.0
Ilmajoki,61,154.0
Ilmajoki,62,166.0
Ilmajoki,63,161.0
Ilmajoki,64,141.0
Ilmajoki,65,130.0
Ilmajoki,66,148.0
Ilmajoki,67,169.0
Ilmajoki,68,139.0
Ilmajoki,69,168.0
Ilmajoki,70,133.0
Ilmajoki,71,165.0
Ilmajoki,72,157.0
Ilmajoki,73,144.0
Ilmajoki,74,144.0
Ilmajoki,75,132.0
Ilmajoki,76,137.0
Ilmajoki,77,136.0
Ilmajoki,78,144.0
Ilmajoki,79,113.0
Ilmajoki,80,93.0
Ilmajoki,81,65.0
Ilmajoki,82,74.0
Ilmajoki,83,37.0
Ilmajoki,84,62.0
Ilmajoki,85,34.0
Ilmajoki,86,56.0
Ilmajoki,87,47.0
Ilmajoki,88,35.0
Ilmajoki,89,39.0
Ilmajoki,90,33.0
Ilmajoki,91,31.0
Ilmajoki,92,22.0
Ilmajoki,93,20.0
Ilmajoki,94,19.0
Ilmajoki,95,14.0
Ilmajoki,96,10.0
Ilmajoki,97,2.0
Ilmajoki,98,1.0
Ilmajoki,99,1.0
Ilmajoki,100 -,6.0
Ilomantsi,Total,4293.0
Ilomantsi,0,15.0
Ilomantsi,1,19.0
Ilomantsi,2,10.0
Ilomantsi,3,13.0
Ilomantsi,4,17.0
Ilomantsi,5,21.0
Ilomantsi,6,19.0
Ilomantsi,7,18.0
Ilomantsi,8,24.0
Ilomantsi,9,32.0
Ilomantsi,10,30.0
Ilomantsi,11,25.0
Ilomantsi,12,27.0
Ilomantsi,13,33.0
Ilomantsi,14,31.0
Ilomantsi,15,22.0
Ilomantsi,16,30.0
Ilomantsi,17,24.0
Ilomantsi,18,29.0
Ilomantsi,19,15.0
Ilomantsi,20,13.0
Ilomantsi,21,19.0
Ilomantsi,22,16.0
Ilomantsi,23,18.0
Ilomantsi,24,15.0
Ilomantsi,25,15.0
Ilomantsi,26,11.0
Ilomantsi,27,20.0
Ilomantsi,28,16.0
Ilomantsi,29,25.0
Ilomantsi,30,27.0
Ilomantsi,31,19.0
Ilomantsi,32,29.0
Ilomantsi,33,28.0
Ilomantsi,34,24.0
Ilomantsi,35,30.0
Ilomantsi,36,37.0
Ilomantsi,37,33.0
Ilomantsi,38,38.0
Ilomantsi,39,32.0
Ilomantsi,40,40.0
Ilomantsi,41,45.0
Ilomantsi,42,50.0
Ilomantsi,43,33.0
Ilomantsi,44,39.0
Ilomantsi,45,45.0
Ilomantsi,46,37.0
Ilomantsi,47,42.0
Ilomantsi,48,26.0
Ilomantsi,49,38.0
Ilomantsi,50,30.0
Ilomantsi,51,36.0
Ilomantsi,52,33.0
Ilomantsi,53,42.0
Ilomantsi,54,45.0
Ilomantsi,55,45.0
Ilomantsi,56,48.0
Ilomantsi,57,68.0
Ilomantsi,58,62.0
Ilomantsi,59,76.0
Ilomantsi,60,70.0
Ilomantsi,61,77.0
Ilomantsi,62,91.0
Ilomantsi,63,89.0
Ilomantsi,64,91.0
Ilomantsi,65,100.0
Ilomantsi,66,102.0
Ilomantsi,67,119.0
Ilomantsi,68,129.0
Ilomantsi,69,114.0
Ilomantsi,70,128.0
Ilomantsi,71,102.0
Ilomantsi,72,99.0
Ilomantsi,73,92.0
Ilomantsi,74,102.0
Ilomantsi,75,84.0
Ilomantsi,76,88.0
Ilomantsi,77,99.0
Ilomantsi,78,98.0
Ilomantsi,79,90.0
Ilomantsi,80,67.0
Ilomantsi,81,54.0
Ilomantsi,82,52.0
Ilomantsi,83,38.0
Ilomantsi,84,47.0
Ilomantsi,85,33.0
Ilomantsi,86,36.0
Ilomantsi,87,34.0
Ilomantsi,88,39.0
Ilomantsi,89,20.0
Ilomantsi,90,34.0
Ilomantsi,91,24.0
Ilomantsi,92,11.0
Ilomantsi,93,11.0
Ilomantsi,94,8.0
Ilomantsi,95,5.0
Ilomantsi,96,7.0
Ilomantsi,97,3.0
Ilomantsi,98,2.0
Ilomantsi,99,1.0
Ilomantsi,100 -,4.0
Imatra,Total,24345.0
Imatra,0,126.0
Imatra,1,127.0
Imatra,2,125.0
Imatra,3,134.0
Imatra,4,127.0
Imatra,5,150.0
Imatra,6,134.0
Imatra,7,175.0
Imatra,8,194.0
Imatra,9,199.0
Imatra,10,214.0
Imatra,11,211.0
Imatra,12,234.0
Imatra,13,223.0
Imatra,14,263.0
Imatra,15,248.0
Imatra,16,222.0
Imatra,17,225.0
Imatra,18,279.0
Imatra,19,250.0
Imatra,20,181.0
Imatra,21,181.0
Imatra,22,150.0
Imatra,23,139.0
Imatra,24,163.0
Imatra,25,151.0
Imatra,26,149.0
Imatra,27,170.0
Imatra,28,186.0
Imatra,29,185.0
Imatra,30,210.0
Imatra,31,223.0
Imatra,32,200.0
Imatra,33,243.0
Imatra,34,241.0
Imatra,35,241.0
Imatra,36,264.0
Imatra,37,245.0
Imatra,38,275.0
Imatra,39,241.0
Imatra,40,244.0
Imatra,41,297.0
Imatra,42,301.0
Imatra,43,265.0
Imatra,44,312.0
Imatra,45,279.0
Imatra,46,297.0
Imatra,47,299.0
Imatra,48,322.0
Imatra,49,311.0
Imatra,50,312.0
Imatra,51,308.0
Imatra,52,274.0
Imatra,53,312.0
Imatra,54,334.0
Imatra,55,315.0
Imatra,56,315.0
Imatra,57,349.0
Imatra,58,331.0
Imatra,59,394.0
Imatra,60,366.0
Imatra,61,414.0
Imatra,62,407.0
Imatra,63,442.0
Imatra,64,398.0
Imatra,65,427.0
Imatra,66,371.0
Imatra,67,381.0
Imatra,68,383.0
Imatra,69,359.0
Imatra,70,377.0
Imatra,71,364.0
Imatra,72,376.0
Imatra,73,390.0
Imatra,74,393.0
Imatra,75,385.0
Imatra,76,406.0
Imatra,77,365.0
Imatra,78,396.0
Imatra,79,387.0
Imatra,80,294.0
Imatra,81,263.0
Imatra,82,244.0
Imatra,83,197.0
Imatra,84,258.0
Imatra,85,153.0
Imatra,86,200.0
Imatra,87,179.0
Imatra,88,153.0
Imatra,89,121.0
Imatra,90,89.0
Imatra,91,85.0
Imatra,92,61.0
Imatra,93,46.0
Imatra,94,27.0
Imatra,95,50.0
Imatra,96,32.0
Imatra,97,17.0
Imatra,98,11.0
Imatra,99,3.0
Imatra,100 -,6.0
Inari,Total,7244.0
Inari,0,45.0
Inari,1,53.0
Inari,2,55.0
Inari,3,53.0
Inari,4,62.0
Inari,5,46.0
Inari,6,49.0
Inari,7,44.0
Inari,8,47.0
Inari,9,60.0
Inari,10,58.0
Inari,11,52.0
Inari,12,65.0
Inari,13,53.0
Inari,14,73.0
Inari,15,71.0
Inari,16,70.0
Inari,17,44.0
Inari,18,62.0
Inari,19,39.0
Inari,20,44.0
Inari,21,31.0
Inari,22,36.0
Inari,23,38.0
Inari,24,54.0
Inari,25,58.0
Inari,26,61.0
Inari,27,75.0
Inari,28,68.0
Inari,29,102.0
Inari,30,87.0
Inari,31,91.0
Inari,32,108.0
Inari,33,112.0
Inari,34,104.0
Inari,35,112.0
Inari,36,101.0
Inari,37,99.0
Inari,38,91.0
Inari,39,84.0
Inari,40,113.0
Inari,41,113.0
Inari,42,98.0
Inari,43,108.0
Inari,44,91.0
Inari,45,86.0
Inari,46,104.0
Inari,47,86.0
Inari,48,90.0
Inari,49,87.0
Inari,50,87.0
Inari,51,79.0
Inari,52,91.0
Inari,53,89.0
Inari,54,89.0
Inari,55,95.0
Inari,56,98.0
Inari,57,107.0
Inari,58,112.0
Inari,59,101.0
Inari,60,98.0
Inari,61,122.0
Inari,62,135.0
Inari,63,125.0
Inari,64,121.0
Inari,65,133.0
Inari,66,114.0
Inari,67,124.0
Inari,68,136.0
Inari,69,115.0
Inari,70,108.0
Inari,71,122.0
Inari,72,90.0
Inari,73,108.0
Inari,74,96.0
Inari,75,102.0
Inari,76,98.0
Inari,77,101.0
Inari,78,81.0
Inari,79,83.0
Inari,80,60.0
Inari,81,58.0
Inari,82,51.0
Inari,83,36.0
Inari,84,44.0
Inari,85,34.0
Inari,86,21.0
Inari,87,28.0
Inari,88,27.0
Inari,89,24.0
Inari,90,17.0
Inari,91,15.0
Inari,92,13.0
Inari,93,5.0
Inari,94,4.0
Inari,95,2.0
Inari,96,2.0
Inari,97,4.0
Inari,98,1.0
Inari,99,2.0
Inari,100 -,3.0
Ingå,Total,5391.0
Ingå,0,42.0
Ingå,1,44.0
Ingå,2,53.0
Ingå,3,40.0
Ingå,4,43.0
Ingå,5,49.0
Ingå,6,51.0
Ingå,7,43.0
Ingå,8,40.0
Ingå,9,50.0
Ingå,10,35.0
Ingå,11,54.0
Ingå,12,69.0
Ingå,13,58.0
Ingå,14,63.0
Ingå,15,73.0
Ingå,16,52.0
Ingå,17,68.0
Ingå,18,57.0
Ingå,19,43.0
Ingå,20,54.0
Ingå,21,28.0
Ingå,22,30.0
Ingå,23,29.0
Ingå,24,28.0
Ingå,25,29.0
Ingå,26,34.0
Ingå,27,36.0
Ingå,28,26.0
Ingå,29,36.0
Ingå,30,45.0
Ingå,31,38.0
Ingå,32,52.0
Ingå,33,58.0
Ingå,34,63.0
Ingå,35,61.0
Ingå,36,52.0
Ingå,37,47.0
Ingå,38,53.0
Ingå,39,64.0
Ingå,40,61.0
Ingå,41,62.0
Ingå,42,52.0
Ingå,43,62.0
Ingå,44,77.0
Ingå,45,68.0
Ingå,46,54.0
Ingå,47,54.0
Ingå,48,77.0
Ingå,49,81.0
Ingå,50,85.0
Ingå,51,101.0
Ingå,52,77.0
Ingå,53,65.0
Ingå,54,86.0
Ingå,55,79.0
Ingå,56,86.0
Ingå,57,96.0
Ingå,58,99.0
Ingå,59,106.0
Ingå,60,100.0
Ingå,61,93.0
Ingå,62,89.0
Ingå,63,85.0
Ingå,64,100.0
Ingå,65,81.0
Ingå,66,72.0
Ingå,67,71.0
Ingå,68,84.0
Ingå,69,83.0
Ingå,70,63.0
Ingå,71,89.0
Ingå,72,64.0
Ingå,73,81.0
Ingå,74,61.0
Ingå,75,81.0
Ingå,76,68.0
Ingå,77,79.0
Ingå,78,69.0
Ingå,79,58.0
Ingå,80,59.0
Ingå,81,41.0
Ingå,82,32.0
Ingå,83,34.0
Ingå,84,46.0
Ingå,85,26.0
Ingå,86,34.0
Ingå,87,22.0
Ingå,88,22.0
Ingå,89,22.0
Ingå,90,9.0
Ingå,91,9.0
Ingå,92,7.0
Ingå,93,10.0
Ingå,94,9.0
Ingå,95,6.0
Ingå,96,4.0
Ingå,97,4.0
Ingå,98,3.0
Ingå,99,1.0
Ingå,100 -,2.0
Isojoki,Total,1771.0
Isojoki,0,14.0
Isojoki,1,11.0
Isojoki,2,13.0
Isojoki,3,7.0
Isojoki,4,13.0
Isojoki,5,8.0
Isojoki,6,14.0
Isojoki,7,13.0
Isojoki,8,9.0
Isojoki,9,9.0
Isojoki,10,20.0
Isojoki,11,11.0
Isojoki,12,18.0
Isojoki,13,16.0
Isojoki,14,20.0
Isojoki,15,23.0
Isojoki,16,18.0
Isojoki,17,11.0
Isojoki,18,14.0
Isojoki,19,17.0
Isojoki,20,12.0
Isojoki,21,7.0
Isojoki,22,15.0
Isojoki,23,11.0
Isojoki,24,17.0
Isojoki,25,14.0
Isojoki,26,6.0
Isojoki,27,16.0
Isojoki,28,10.0
Isojoki,29,7.0
Isojoki,30,6.0
Isojoki,31,18.0
Isojoki,32,17.0
Isojoki,33,21.0
Isojoki,34,13.0
Isojoki,35,21.0
Isojoki,36,15.0
Isojoki,37,20.0
Isojoki,38,12.0
Isojoki,39,22.0
Isojoki,40,8.0
Isojoki,41,15.0
Isojoki,42,24.0
Isojoki,43,23.0
Isojoki,44,16.0
Isojoki,45,16.0
Isojoki,46,9.0
Isojoki,47,13.0
Isojoki,48,16.0
Isojoki,49,16.0
Isojoki,50,18.0
Isojoki,51,22.0
Isojoki,52,15.0
Isojoki,53,17.0
Isojoki,54,28.0
Isojoki,55,16.0
Isojoki,56,38.0
Isojoki,57,22.0
Isojoki,58,26.0
Isojoki,59,31.0
Isojoki,60,29.0
Isojoki,61,33.0
Isojoki,62,38.0
Isojoki,63,32.0
Isojoki,64,34.0
Isojoki,65,41.0
Isojoki,66,25.0
Isojoki,67,39.0
Isojoki,68,31.0
Isojoki,69,42.0
Isojoki,70,29.0
Isojoki,71,35.0
Isojoki,72,29.0
Isojoki,73,34.0
Isojoki,74,26.0
Isojoki,75,24.0
Isojoki,76,37.0
Isojoki,77,29.0
Isojoki,78,30.0
Isojoki,79,23.0
Isojoki,80,20.0
Isojoki,81,16.0
Isojoki,82,14.0
Isojoki,83,10.0
Isojoki,84,23.0
Isojoki,85,10.0
Isojoki,86,10.0
Isojoki,87,7.0
Isojoki,88,15.0
Isojoki,89,14.0
Isojoki,90,5.0
Isojoki,91,7.0
Isojoki,92,7.0
Isojoki,93,4.0
Isojoki,94,7.0
Isojoki,95,6.0
Isojoki,96,2.0
Isojoki,97,2.0
Isojoki,98,3.0
Isojoki,99,0.0
Isojoki,100 -,1.0
Isokyrö,Total,4261.0
Isokyrö,0,21.0
Isokyrö,1,29.0
Isokyrö,2,30.0
Isokyrö,3,27.0
Isokyrö,4,32.0
Isokyrö,5,28.0
Isokyrö,6,33.0
Isokyrö,7,30.0
